rule;n;n_pos;n_neg;subset;acc;acc_std;rec;rec_std;prec;prec_std;fscore;fscore_std
Unable to get class information for @throws tag;4959;0;4959;0.3;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Any;7438;2523;4915;0.4;0.979134175853724;0.0007624332819982575;0.9685295283392786;0.0008898115069617109;0.9699159691327915;0.0017304111385201598;0.9692215712261891;0.001108846067529735
Line is longer than 80 characters;7438;508;6930;0.4;0.9956305458456575;0.00024972002717136123;0.9651574803149605;0.002497751484340452;0.9707040896730673;0.002405126051501765;0.9679201033366798;0.0018365598418270024
Line has trailing spaces.;7438;475;6963;0.4;0.9928206507125571;0.00019202550224637466;0.9425263157894737;0.0016442630896645466;0.9449259287231497;0.003117455183255031;0.9437202135864927;0.0014314712158155793
'{' should be on the previous line.;7438;740;6698;0.4;0.9995832212960474;9.41113202473571e-05;1.0;0.0;0.9958291706859594;0.0009381957625962215;0.9979100058798409;0.00047102918473967064
File contains tab characters (this is the first instance).;7438;34;7404;0.4;0.9947969884377521;0.0001596442872686158;0.8;0.011764705882352944;0.4604025450772539;0.009170511517581071;0.5843800778691678;0.008467366286993313
Variable must be private and have accessor methods;7438;118;7320;0.4;0.9998117773595053;0.00012322064251022677;0.9915254237288135;1.1102230246251565e-16;0.9966525423728815;0.007646984486205063;0.9940676147848249;0.0038368522982489594
Missing a Javadoc comment.;7438;247;7191;0.4;0.9985345522990052;0.00012683491707526183;0.9825910931174088;0.002592357990863484;0.9735369611981965;0.0031194840954067303;0.978038301512497;0.001893425268642998
Parameter should be final;7438;246;7192;0.4;0.998037106749126;0.00014971133000346804;0.9626016260162601;0.0035438202793013776;0.9777409575847905;0.005145226731023071;0.9700974838370587;0.002237625986596167
Class designed for extension without Javadoc;7438;325;7113;0.4;0.998305996235547;0.0002012184666186692;0.9824615384615385;0.0036536437190885554;0.9788472932564336;0.0016508682824316458;0.9806484147893659;0.002319333748429062
'}' should be on the same line as the next part of a multi-block statement;7438;26;7412;0.4;0.9996101102446895;0.00011167819121962493;0.9384615384615385;0.01884222879063982;0.9495384615384616;0.01733485048738862;0.9438914027149321;0.016023467158032365
Hidden field;7438;72;7366;0.4;0.9931702070449043;0.00015678816603512092;0.6263888888888889;0.015774745405000744;0.6538203119326931;0.010454884725281464;0.6396524089510041;0.009148966190204293
Symbol is not followed by whitespace.;7438;99;7339;0.4;0.9936273191718203;0.0002493578514518832;0.8545454545454545;0.00494846412683468;0.7195499278663171;0.011016032732387035;0.7812105063039907;0.0070045708833707705
Name must match pattern '^[A-Z][A-Z0-9]*(_[A-Z0-9]+)*$';7438;11;7427;0.4;0.9995966657703684;0.0;0.8181818181818181;1.1102230246251565e-16;0.9;0.0;0.8571428571428573;1.1102230246251565e-16
Expected @param tag;7438;60;7378;0.4;0.9948776552836784;0.00020345181433749137;0.6933333333333334;0.01855921454276673;0.6787477117145072;0.013034747101513566;0.6858431392639679;0.013262135973968936
Avoid inline conditionals.;7438;13;7425;0.4;0.9999865555256789;4.0333422963168e-05;1.0;0.0;0.9928571428571429;0.02142857142857142;0.9962962962962962;0.011111111111111092
Symbol is followed by whitespace.;7438;14;7424;0.4;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0
Symbol is preceded with whitespace.;7438;15;7423;0.4;0.9999058886797526;6.161032125512914e-05;0.9533333333333334;0.030550504633038926;1.0;0.0;0.9758620689655173;0.01580198515502012
"switch without ""default"" clause.";7438;1;7437;0.4;0.9996235547190107;5.377789728417959e-05;0.0;0.0;0.0;0.0;0.0;0.0
Symbol is not preceded with whitespace.;7438;7;7431;0.4;0.9999596665770369;6.161032125512914e-05;0.9571428571428573;0.06546536707079774;1.0;0.0;0.976923076923077;0.0352505822688911
Unused import;7438;3;7435;0.4;0.9990723312718472;4.033342296316799e-05;0.0;0.0;0.0;0.0;0.0;0.0
Expected an @return tag.;7438;37;7401;0.4;0.9988706641570314;0.0001371072738260754;0.9324324324324325;0.013513513513513487;0.8546950128714167;0.022509341931884936;0.8916062008167271;0.01170678006677851
Avoid nested blocks.;7438;4;7434;0.4;0.999502554450121;8.608663938469721e-05;0.5;0.0;0.5566666666666668;0.09433981132056601;0.5230158730158732;0.042658268731354594
Magic number;7438;2;7436;0.4;0.999731110513579;1.1102230246251565e-16;0.0;0.0;0.0;0.0;0.0;0.0
Symbol should be on a new line.;7438;3;7435;0.4;0.9992874428609839;8.608663938469721e-05;0.0;0.0;0.0;0.0;0.0;0.0
File does not end with a newline.;7438;0;7438;0.4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Redundant 'public' modifier.;7438;5;7433;0.4;0.9998655552567894;0.0;0.8;0.0;1.0;0.0;0.888888888888889;0.0
Expected @throws tag;7438;22;7416;0.4;0.9998117773595053;0.0001613336918526276;1.0;0.0;0.9426231884057972;0.047848235977937345;0.9698365710761641;0.025487725320867363
'static' modifier out of order with the JLS suggestions.;7438;1;7437;0.4;0.9998521107824685;4.033342296316799e-05;0.0;0.0;0.0;0.0;0.0;0.0
First sentence should end with a period.;7438;1;7437;0.4;0.9998655552567894;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Redundant 'private' modifier.;7438;1;7437;0.4;0.9997848884108631;6.586420389307701e-05;0.0;0.0;0.0;0.0;0.0;0.0
'if' construct must use '{}'s.;7438;0;7438;0.4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utility classes should not have a public or default constructor.;7438;0;7438;0.4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Unknown tag;7438;0;7438;0.4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Class should be declared as final;7438;0;7438;0.4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
'else' construct must use '{}'s.;7438;0;7438;0.4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
'for' construct must use '{}'s.;7438;0;7438;0.4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
'protected' modifier out of order with the JLS suggestions.;7438;0;7438;0.4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Method length greater than 150;7438;0;7438;0.4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Inner assignments should be avoided.;7438;0;7438;0.4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Unclosed HTML tag found;7438;0;7438;0.4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Comment matches to-do format 'TODO:'.;7438;0;7438;0.4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Redundant 'final' modifier.;7438;0;7438;0.4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Expression can be simplified.;7438;0;7438;0.4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Extra HTML tag found;7438;0;7438;0.4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
'public' modifier out of order with the JLS suggestions.;7438;0;7438;0.4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Array brackets at illegal position.;7438;0;7438;0.4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Unused @param tag;7438;0;7438;0.4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Unable to get class information for @throws tag;7438;0;7438;0.4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Any;7438;2523;4915;0.5;0.979618176929282;0.00044671276487862603;0.9694015061434801;0.0013592095282982377;0.9704801303505762;0.0010062121373413822;0.9699395040940001;0.0006679250750036457
Line is longer than 80 characters;7438;508;6930;0.5;0.9955902124226942;0.00022335638243931534;0.9649606299212599;0.0017161019462758526;0.9703140529742826;0.0024388806601754833;0.9676280755143527;0.0016229064337719243
Line has trailing spaces.;7438;475;6963;0.5;0.9929685399300887;0.0002332529117087689;0.943157894736842;0.0018830046126313879;0.9465620231791098;0.003630997718400911;0.944851233007357;0.0017409331946394199
'{' should be on the previous line.;7438;740;6698;0.5;0.9995697768217264;0.0001317284077861132;0.9995945945945947;0.0006192669858048369;0.9960954513912986;0.0009397495275362148;0.9978417564884783;0.0006605002327005884
File contains tab characters (this is the first instance).;7438;34;7404;0.5;0.9948373218607152;0.00018236972259009205;0.8058823529411765;0.014408763192842228;0.46298197455870566;0.010889559047410192;0.5880468419115588;0.011465102324307419
Variable must be private and have accessor methods;7438;118;7320;0.5;0.999757999462221;0.00018822264049474116;0.9915254237288135;1.1102230246251565e-16;0.9933467572489144;0.011605962176879352;0.9924010964905137;0.005841854331095342
Missing a Javadoc comment.;7438;247;7191;0.5;0.9986689970422157;0.00015269987485348478;0.9825910931174088;0.002592357990863484;0.9774782697332608;0.004987841041044926;0.9800168729452201;0.0022422668683251363
Parameter should be final;7438;246;7192;0.5;0.9980102178004839;0.0002389942032082555;0.9646341463414633;0.004085315293138589;0.9750063021144552;0.007462099958221577;0.9697685167303455;0.0035483092642719406
Class designed for extension without Javadoc;7438;325;7113;0.5;0.9982656628125838;7.240070996417432e-05;0.9830769230769232;0.002064062748461327;0.9773669879949418;0.001435376885432678;0.9802111452592499;0.00083756092396649
'}' should be on the same line as the next part of a multi-block statement;7438;26;7412;0.5;0.9996235547190105;0.00010060923330929602;0.95;0.01762529113444553;0.943008547008547;0.018254115971377806;0.9463672842141211;0.014349099026986632
Hidden field;7438;72;7366;0.5;0.9930626512503361;8.918055365302182e-05;0.6236111111111111;0.007479395565464561;0.6470536060923655;0.006252552244418859;0.6350694554005911;0.004303848840410072
Symbol is not followed by whitespace.;7438;99;7339;0.5;0.9935600968002151;0.00022855606345791737;0.8525252525252526;0.006700252101728073;0.7172765689565332;0.011106976213660589;0.7790004760351236;0.006131845382994074
Name must match pattern '^[A-Z][A-Z0-9]*(_[A-Z0-9]+)*$';7438;11;7427;0.5;0.9995966657703684;0.0;0.8181818181818181;1.1102230246251565e-16;0.9;0.0;0.8571428571428573;1.1102230246251565e-16
Expected @param tag;7438;60;7378;0.5;0.9949717666039257;0.0002184468514287663;0.705;0.02362907813126304;0.682246496966222;0.012006270525791769;0.6933020799393741;0.015626422166273458
Avoid inline conditionals.;7438;13;7425;0.5;0.9999731110513579;5.3777897284224e-05;1.0;0.0;0.9857142857142858;0.02857142857142856;0.9925925925925926;0.014814814814814791
Symbol is followed by whitespace.;7438;14;7424;0.5;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0
Symbol is preceded with whitespace.;7438;15;7423;0.5;0.9999327776283948;6.722237160528001e-05;0.9666666666666668;0.033333333333333326;1.0;0.0;0.9827586206896551;0.017241379310344807
"switch without ""default"" clause.";7438;1;7437;0.5;0.9996638881419738;9.018827551084498e-05;0.0;0.0;0.0;0.0;0.0;0.0
Symbol is not preceded with whitespace.;7438;7;7431;0.5;0.9999462221027159;6.5864203893077e-05;0.9428571428571428;0.06998542122237654;1.0;0.0;0.9692307692307691;0.037684457581279696
Unused import;7438;3;7435;0.5;0.9990992202204894;6.161032125512914e-05;0.0;0.0;0.0;0.0;0.0;0.0
Expected an @return tag.;7438;37;7401;0.5;0.9988841086313525;0.00014788921753156753;0.9378378378378379;0.01238533971609684;0.8527845528455286;0.017248195496002837;0.8932362995654136;0.013711887726856853
Avoid nested blocks.;7438;4;7434;0.5;0.9994622210271578;8.503032159636564e-05;0.5;0.0;0.5133333333333333;0.08589399151150082;0.5031746031746033;0.040343698498853456
Magic number;7438;2;7436;0.5;0.9997176660392579;4.0333422963134685e-05;0.0;0.0;0.0;0.0;0.0;0.0
Symbol should be on a new line.;7438;3;7435;0.5;0.9992874428609839;6.161032125512914e-05;0.0;0.0;0.0;0.0;0.0;0.0
File does not end with a newline.;7438;0;7438;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Redundant 'public' modifier.;7438;5;7433;0.5;0.9998655552567894;0.0;0.8;0.0;1.0;0.0;0.888888888888889;0.0
Expected @throws tag;7438;22;7416;0.5;0.999771443936542;0.0001478892175315766;1.0;0.0;0.930304347826087;0.04386252654641155;0.9633631411244732;0.023364209291329163
'static' modifier out of order with the JLS suggestions.;7438;1;7437;0.5;0.9998117773595053;6.5864203893077e-05;0.0;0.0;0.0;0.0;0.0;0.0
First sentence should end with a period.;7438;1;7437;0.5;0.9998655552567894;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Redundant 'private' modifier.;7438;1;7437;0.5;0.9998252218338264;6.161032125512914e-05;0.0;0.0;0.0;0.0;0.0;0.0
'if' construct must use '{}'s.;7438;0;7438;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utility classes should not have a public or default constructor.;7438;0;7438;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Unknown tag;7438;0;7438;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Class should be declared as final;7438;0;7438;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
'else' construct must use '{}'s.;7438;0;7438;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
'for' construct must use '{}'s.;7438;0;7438;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
'protected' modifier out of order with the JLS suggestions.;7438;0;7438;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Method length greater than 150;7438;0;7438;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Inner assignments should be avoided.;7438;0;7438;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Unclosed HTML tag found;7438;0;7438;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Comment matches to-do format 'TODO:'.;7438;0;7438;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Redundant 'final' modifier.;7438;0;7438;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Expression can be simplified.;7438;0;7438;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Extra HTML tag found;7438;0;7438;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
'public' modifier out of order with the JLS suggestions.;7438;0;7438;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Array brackets at illegal position.;7438;0;7438;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Unused @param tag;7438;0;7438;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Unable to get class information for @throws tag;7438;0;7438;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Any;14875;5046;9829;1;0.9849613445378151;0.00024061217032838642;0.9737019421323818;0.0005171616468767179;0.9818157285850517;0.00037466848611051446;0.9777419244150556;0.0003581245283841976
Line is longer than 80 characters;14875;1016;13859;1;0.9994487394957984;5.030799847760844e-05;0.9958661417322834;0.0007365467296799084;0.9960622148352909;2.900201389179528e-06;0.9959640335195041;0.00036974936071628144
Line has trailing spaces.;14875;950;13925;1;0.9956436974789915;8.396635964235038e-05;0.960842105263158;0.0010313641022245044;0.9706553707230483;0.0017709406672038518;0.9657220595389786;0.0006309451118842924
'{' should be on the previous line.;14875;1479;13396;1;0.9998184873949579;3.080723156274247e-05;1.0;0.0;0.9981778642836249;0.0003087980571193544;0.9990880774391412;0.0001546598905784207
File contains tab characters (this is the first instance).;14875;68;14807;1;0.9937949579831933;0.00011269280412935858;0.8867647058823529;0.014779228854589542;0.416147541844873;0.005751737107201033;0.5664519365047967;0.008044305317169154
Variable must be private and have accessor methods;14875;236;14639;1;0.999596638655462;4.251801896023152e-05;0.9830508474576269;2.220446049250313e-16;0.9914602342837208;0.0026797641738613267;0.9872358302191249;0.0013284793747587187
Missing a Javadoc comment.;14875;493;14382;1;0.9986756302521009;4.30462133608643e-05;0.9756592292089248;1.1102230246251565e-16;0.9842456012878851;0.0012889804710428429;0.979933186477248;0.0006390080845651774
Parameter should be final;14875;492;14383;1;0.9987563025210082;6.198013080532265e-05;0.9800813008130083;0.0017719101396506836;0.9822833569842684;0.0019975731814872288;0.9811783540399969;0.0009336470596896382
Class designed for extension without Javadoc;14875;650;14225;1;0.9989915966386554;6.012955905884546e-05;0.9899999999999999;0.0007692307692307444;0.9869634192876733;0.0007629145508944527;0.9884792613135949;0.0006869754456793482
'}' should be on the same line as the next part of a multi-block statement;14875;51;14824;1;0.9996907563025209;3.293431586936876e-05;0.976470588235294;0.007843137254901933;0.9361903993979466;0.008390327643916774;0.9558590277036879;0.004649513317810343
Hidden field;14875;143;14732;1;0.9945815126050419;0.00010061599695526732;0.7237762237762237;0.003496503496503489;0.7158367398744855;0.00712999630522008;0.7197635965556671;0.004100471771771869
Symbol is not followed by whitespace.;14875;198;14677;1;0.996020168067227;0.00014355735464917957;0.861111111111111;0.004071847347625556;0.8433174584924821;0.008712893740985219;0.8520923346481935;0.004726376529682489
Name must match pattern '^[A-Z][A-Z0-9]*(_[A-Z0-9]+)*$';14875;21;14854;1;0.9998588235294117;5.584284949859042e-05;0.9523809523809523;0.0;0.9493506493506493;0.037692181040762336;0.9504902357993681;0.01882867319884337
Expected @param tag;14875;120;14755;1;0.9962084033613445;5.3781512605027834e-05;0.8183333333333334;0.006236095644623214;0.7395062054132711;0.004905244201623536;0.7768973130320869;0.0029549425674112954
Avoid inline conditionals.;14875;26;14849;1;0.9999798319327731;3.080723156274247e-05;1.0;0.0;0.9888888888888889;0.016972502573910545;0.9943396226415094;0.008646369235765734
Symbol is followed by whitespace.;14875;28;14847;1;0.9999663865546218;3.3613445378166684e-05;1.0;0.0;0.9827586206896551;0.017241379310344807;0.9912280701754386;0.00877192982456143
Symbol is preceded with whitespace.;14875;29;14846;1;0.9999731092436974;3.293431586936877e-05;0.9862068965517242;0.016893032708849485;1.0;0.0;0.9929824561403509;0.008594700851870828
"switch without ""default"" clause.";14875;1;14874;1;0.9999327731092438;1.1102230246251565e-16;0.0;0.0;0.0;0.0;0.0;0.0
Symbol is not preceded with whitespace.;14875;13;14862;1;0.9999798319327731;3.080723156274247e-05;0.976923076923077;0.03525058226889105;1.0;0.0;0.9880000000000001;0.018330302779823324
Unused import;14875;5;14870;1;0.9992336134453781;3.293431586936877e-05;0.0;0.0;0.0;0.0;0.0;0.0
Expected an @return tag.;14875;73;14802;1;0.9992201680672268;5.378151260504727e-05;0.919178082191781;0.0041095890410958735;0.9217620017277552;0.008201475762142045;0.9204526364159269;0.005262140786307906
Avoid nested blocks.;14875;7;14868;1;0.999872268907563;3.620278861937113e-05;0.8571428571428571;0.0;0.875;0.07007648882267352;0.8646153846153846;0.03376613918612507
Magic number;14875;3;14872;1;0.9997378151260502;2.016806722690001e-05;0.0;0.0;0.0;0.0;0.0;0.0
Symbol should be on a new line.;14875;5;14870;1;0.9992403361344537;6.050420168067906e-05;0.2;0.0;0.12190476190476189;0.013212319316011053;0.15106227106227105;0.010169965375353451
File does not end with a newline.;14875;0;14875;1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Redundant 'public' modifier.;14875;9;14866;1;0.9997915966386554;3.620278861940824e-05;0.8777777777777777;0.03333333333333332;0.8018434343434343;0.04906196537319912;0.8365049879600963;0.02401217491149012
Expected @throws tag;14875;44;14831;1;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0
'static' modifier out of order with the JLS suggestions.;14875;2;14873;1;0.9999596638655461;3.293431586936876e-05;1.0;0.0;0.8;0.16329931618554522;0.8800000000000001;0.09797958971132711
First sentence should end with a period.;14875;1;14874;1;0.9998655462184874;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Redundant 'private' modifier.;14875;1;14874;1;0.999798319327731;1.1102230246251565e-16;0.0;0.0;0.0;0.0;0.0;0.0
'if' construct must use '{}'s.;14875;0;14875;1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Utility classes should not have a public or default constructor.;14875;0;14875;1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Unknown tag;14875;0;14875;1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Class should be declared as final;14875;0;14875;1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
'else' construct must use '{}'s.;14875;0;14875;1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
'for' construct must use '{}'s.;14875;0;14875;1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
'protected' modifier out of order with the JLS suggestions.;14875;0;14875;1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Method length greater than 150;14875;0;14875;1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Inner assignments should be avoided.;14875;0;14875;1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Unclosed HTML tag found;14875;0;14875;1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Comment matches to-do format 'TODO:'.;14875;0;14875;1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Redundant 'final' modifier.;14875;0;14875;1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Expression can be simplified.;14875;0;14875;1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Extra HTML tag found;14875;0;14875;1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
'public' modifier out of order with the JLS suggestions.;14875;0;14875;1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Array brackets at illegal position.;14875;0;14875;1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Unused @param tag;14875;0;14875;1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Unable to get class information for @throws tag;14875;0;14875;1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
